,시가총액,티커,year,회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
276,32400000000,011450,2000,송원칼라(주),011450,1999/12,,,,,,,,,,,,,,,
277,32314865450,005190,2000,(주)동성화학,005190,1999/12,,,,,,,,,,,,,,,
278,31624914555,007570,2000,일양약품(주),007570,1999/03,,,,,,,,,,,,,,,
279,31507593960,002810,2000,삼영무역(주),002810,1999/12,,,,,,,,,,,,,,,
280,31500000000,005880,2000,대한해운(주),005880,1999/12,,,,,,,,,,,,,,,
281,31418112850,002270,2000,롯데푸드(주),002270,1999/12,,,,,,,,,,,,,,,
282,31416000000,000950,2000,전방(주),000950,1999/11,,,,,,,,,,,,,,,
283,31360000000,002960,2000,한국쉘석유(주),002960,1999/12,,,,,,,,,,,,,,,
284,31297871040,005060,2000,대우통신(주),005060,1999/12,,,,,,,,,,,,,,,
285,31296578400,007700,2000,(주)에프앤에프홀딩스,007700,1999/06,,,,,,,,,,,,,,,
286,31270000000,001070,2000,대한방직(주),001070,1999/07,,,,,,,,,,,,,,,
287,31120000000,026890,2000,스틱인베스트먼트(주),026890,1999/12,,,,,,,,,,,,,,,
288,30800000000,010690,2000,(주)화신,010690,1999/12,,,,,,,,,,,,,,,
289,30720000000,007910,2000,세원화성(주),007910,1999/12,,,,,,,,,,,,,,,
290,30690000000,001500,2000,현대차증권(주),001500,1999/03,,,,,,,,,,,,,,,
291,30597256800,007590,2000,(주)동방아그로,007590,1999/12,,,,,,,,,,,,,,,
292,30591000000,009680,2000,(주)모토닉,009680,1999/12,,,,,,,,,,,,,,,
293,30509325000,001820,2000,삼화콘덴서공업(주),001820,1999/12,,,,,,,,,,,,,,,
294,30493232130,011690,2000,(주)와이투솔루션,011690,1999/12,,,,,,,,,,,,,,,
295,30210682560,009080,2000,(주)퍼시픽글라스,009080,1999/12,,,,,,,,,,,,,,,
296,30110875640,007410,2000,대우전자(주),007410,1999/12,,,,,,,,,,,,,,,
297,30000000000,002200,2000,한국수출포장공업(주),002200,1999/12,,,,,,,,,,,,,,,
298,29854000000,004970,2000,신라교역(주),004970,1999/12,,,,,,,,,,,,,,,
299,29841600050,016570,2000,(주)태평양제약,016570,1999/12,,,,,,,,,,,,,,,
300,29626658320,012800,2000,(주)대창,012800,1999/12,,,,,,,,,,,,,,,
301,29512000000,012610,2000,(주)경인양행,012610,1999/12,,,,,,,,,,,,,,,
302,29473500000,016610,2000,DB금융투자(주),016610,1999/03,,,,,,,,,,,,,,,
303,29446452000,015590,2000,케이아이비플러그에너지(주),015590,1999/12,,,,,,,,,,,,,,,
304,28735466850,000360,2000,삼환기업(주),000360,1999/12,,,,,,,,,,,,,,,
305,28548925000,015260,2000,(주)에이엔피,015260,1999/12,,,,,,,,,,,,,,,
306,28290523800,001980,2000,(주)대호,001980,1999/12,,,,,,,,,,,,,,,
307,27919056000,001620,2000,케이비아이동국실업(주),001620,1999/12,,,,,,,,,,,,,,,
308,27834229395,021960,2000,케이비캐피탈(주),021960,1999/03,,,,,,,,,,,,,,,
309,27767053570,002850,2000,영풍산업(주),002850,1999/12,,,,,,,,,,,,,,,
310,27760320000,006390,2000,한일현대시멘트(주),006390,1999/12,,,,,,,,,,,,,,,
311,27528685760,004660,2000,(주)신동방씨피,004660,1999/12,,,,,,,,,,,,,,,
312,27400000000,001530,2000,디아이동일(주),001530,1999/12,,,,,,,,,,,,,,,
313,27302705430,001750,2000,한양증권(주),001750,1999/03,,,,,,,,,,,,,,,
314,27132000000,003850,2000,(주)보령,003850,1999/12,,,,,,,,,,,,,,,
315,26943597240,001690,2000,두산테크팩(주),001690,1999/12,,,,,,,,,,,,,,,
316,26880000000,006220,2000,(주)제주은행,006220,1999/12,,,,,,,,,,,,,,,
317,26807320995,011810,2000,(주)STX,011810,1999/12,,,,,,,,,,,,,,,
318,26640900000,000060,2000,메리츠화재해상보험(주),000060,1999/03,,,,,,,,,,,,,,,
319,26520000000,003720,2000,(주)삼영,003720,1999/12,,,,,,,,,,,,,,,
320,26466000000,007210,2000,(주)벽산,007210,1999/12,,,,,,,,,,,,,,,
321,26172400000,006040,2000,동원산업(주),006040,1999/12,,,,,,,,,,,,,,,
322,26013587500,015890,2000,태경산업(주),015890,1999/06,,,,,,,,,,,,,,,
323,25943472000,014440,2000,영보화학(주),014440,1999/12,,,,,,,,,,,,,,,
324,25937500000,001080,2000,만호제강(주),001080,1999/06,,,,,,,,,,,,,,,
325,25920180000,011090,2000,(주)에넥스,011090,1999/12,,,,,,,,,,,,,,,
326,25912800000,004550,2000,대우자동차판매(주),004550,1999/12,,,,,,,,,,,,,,,
327,25679136000,002920,2000,유성기업(주),002920,1999/12,,,,,,,,,,,,,,,
328,25668000000,023800,2000,인지컨트롤스(주),023800,1999/12,,,,,,,,,,,,,,,
329,25579010380,000490,2000,(주)대동,000490,1999/12,,,,,,,,,,,,,,,
330,25544000000,007120,2000,(주)미래아이앤지,007120,1999/02,,,,,,,,,,,,,,,
331,25468310300,001210,2000,금호전기(주),001210,1999/12,,,,,,,,,,,,,,,
332,25312332000,000370,2000,한화손해보험(주),000370,1999/03,,,,,,,,,,,,,,,
333,25241850900,010770,2000,평화홀딩스(주),010770,1999/12,,,,,,,,,,,,,,,
334,25138630000,006600,2000,동신제약(주),006600,1999/12,,,,,,,,,,,,,,,
335,25056000000,002390,2000,(주)한독,002390,1999/12,,,,,,,,,,,,,,,
336,25004700000,019300,2000,태림페이퍼(주),019300,1999/12,,,,,,,,,,,,,,,
337,24733337600,003680,2000,한성기업(주),003680,1999/12,,,,,,,,,,,,,,,
338,24656689880,011050,2000,(주)케드콤,011050,1999/12,,,,,,,,,,,,,,,
339,24652549500,005870,2000,(주)휴니드테크놀러지스,005870,1999/12,,,,,,,,,,,,,,,
340,24633120000,004310,2000,현대약품(주),004310,1999/11,,,,,,,,,,,,,,,
341,24630000000,002600,2000,(주)조흥,002600,1999/12,,,,,,,,,,,,,,,
342,24380000000,006290,2000,인천정유(주),006290,1999/12,,,,,,,,,,,,,,,
343,24354000000,025830,2000,한국합섬(주),025830,1999/08,,,,,,,,,,,,,,,
344,24256500000,006980,2000,(주)우성,006980,1999/12,,,,,,,,,,,,,,,
345,24150000000,005800,2000,(주)신영와코루,005800,1999/09,,,,,,,,,,,,,,,
346,24110139000,001460,2000,(주)비와이씨,001460,1999/12,,,,,,,,,,,,,,,
347,24076970470,007610,2000,선도전기(주),007610,1999/12,,,,,,,,,,,,,,,
348,24000000000,006660,2000,삼성공조(주),006660,1999/12,,,,,,,,,,,,,,,
349,23976492000,003190,2000,(주)알앤엘바이오,003190,1999/12,,,,,,,,,,,,,,,
350,23913312000,004450,2000,삼화왕관(주),004450,1999/12,,,,,,,,,,,,,,,
351,23868000000,005740,2000,(주)크라운해태홀딩스,005740,1999/12,,,,,,,,,,,,,,,
352,23617000000,004720,2000,팜젠사이언스(주),004720,1999/09,,,,,,,,,,,,,,,
353,23560000000,012030,2000,(주)디비아이엔씨,012030,1999/12,,,,,,,,,,,,,,,
354,23436766140,011280,2000,태림포장(주),011280,1999/12,,,,,,,,,,,,,,,
355,23372800000,003830,2000,대한화섬(주),003830,1999/12,,,,,,,,,,,,,,,
356,23274439350,002220,2000,한일철강(주),002220,1999/12,,,,,,,,,,,,,,,
357,23250900000,007980,2000,태평양물산(주),007980,1999/12,,,,,,,,,,,,,,,
358,23200000000,002840,2000,미원상사(주),002840,1999/09,,,,,,,,,,,,,,,
359,23136454870,018590,2000,(주)케이엔씨,018590,1999/12,,,,,,,,,,,,,,,
360,23130000000,016510,2000,(주)현대디에스에프,016510,1999/12,,,,,,,,,,,,,,,
361,23100000000,004490,2000,세방전지(주),004490,1999/12,,,,,,,,,,,,,,,
362,22962537620,010150,2000,한국코아(주),010150,1999/12,,,,,,,,,,,,,,,
363,22848532800,003620,2000,케이지모빌리티(주),003620,1999/12,,,,,,,,,,,,,,,
364,22639438250,005430,2000,한국공항(주),005430,1999/12,,,,,,,,,,,,,,,
365,22600000000,008110,2000,대동전자(주),008110,1999/03,,,,,,,,,,,,,,,
366,22522500000,014590,2000,티엘씨레저(주),014590,1999/12,,,,,,,,,,,,,,,
367,22230256000,004980,2000,성신양회(주),004980,1999/12,,,,,,,,,,,,,,,
368,21970000000,004510,2000,(주)디와이홀딩스,004510,1999/12,,,,,,,,,,,,,,,
369,21812000000,003120,2000,일성신약(주),003120,1999/12,,,,,,,,,,,,,,,
370,21775600000,007540,2000,샘표(주),007540,1999/06,,,,,,,,,,,,,,,
371,21747316800,000860,2000,강남제비스코(주),000860,1999/12,,,,,,,,,,,,,,,
372,21735200000,001310,2000,풍림산업(주),001310,1999/12,,,,,,,,,,,,,,,
373,21720469210,005450,2000,(주)신한,005450,1999/12,,,,,,,,,,,,,,,
374,21559041000,005850,2000,에스엘(주),005850,1999/03,,,,,,,,,,,,,,,
375,21372712740,014740,2000,금호케미칼(주),014740,1999/12,,,,,,,,,,,,,,,
376,21233473380,004420,2000,동국무역(주),004420,1999/12,,,,,,,,,,,,,,,
377,21121845330,004390,2000,오리온전기(주),004390,1999/12,,,,,,,,,,,,,,,
378,21087459050,001470,2000,삼부토건(주),001470,1999/12,,,,,,,,,,,,,,,
379,21029847900,027970,2000,한국제지(주),027970,1999/12,,,,,,,,,,,,,,,
380,20990988000,025820,2000,이구산업(주),025820,1999/12,,,,,,,,,,,,,,,
381,20976323000,012280,2000,영화금속(주),012280,1999/12,,,,,,,,,,,,,,,
382,20900000000,001030,2000,리젠트화재보험(주),001030,1999/03,,,,,,,,,,,,,,,
383,20900000000,002070,2000,(주)비비안,002070,1999/06,,,,,,,,,,,,,,,
384,20828000000,023960,2000,에쓰씨엔지니어링(주),023960,1999/12,,,,,,,,,,,,,,,
385,20736085750,011510,2000,(주)청구,011510,1999/12,,,,,,,,,,,,,,,
386,20678733000,024890,2000,대원화성(주),024890,1999/12,,,,,,,,,,,,,,,
387,20673405630,010460,2000,(주)화인자산관리,010460,1999/03,,,,,,,,,,,,,,,
388,20613241200,008480,2000,케이이피전자(주),008480,1999/12,,,,,,,,,,,,,,,
389,20505600000,009450,2000,(주)경동나비엔,009450,1999/12,,,,,,,,,,,,,,,
390,20490549030,000800,2000,경남기업(주),000800,1999/12,,,,,,,,,,,,,,,
391,20434793500,016160,2000,(주)오라바이오틱스,016160,1999/12,,,,,,,,,,,,,,,
392,20411589220,004620,2000,캠브리지코오롱(주),004620,1999/12,,,,,,,,,,,,,,,
393,20184000000,018470,2000,조일알미늄(주),018470,1999/12,,,,,,,,,,,,,,,
394,20085000000,003350,2000,(주)한국화장품제조,003350,1999/12,,,,,,,,,,,,,,,
395,20056400000,004190,2000,(주)스마텔,004190,1999/12,,,,,,,,,,,,,,,
396,20044678500,002100,2000,(주)경농,002100,1999/12,,,,,,,,,,,,,,,
397,19800000000,004200,2000,고려개발(주),004200,1999/12,,,,,,,,,,,,,,,
398,19715002720,012400,2000,(주)허메스홀딩스,012400,1999/12,,,,,,,,,,,,,,,
399,19708822880,006440,2000,한일건설(주),006440,1999/12,,,,,,,,,,,,,,,
400,19676635440,005420,2000,코스모화학(주),005420,1999/12,,,,,,,,,,,,,,,
401,19576209730,000420,2000,(주)로케트전기,000420,1999/12,,,,,,,,,,,,,,,
402,19520000000,006570,2000,대림통상(주),006570,1999/12,,,,,,,,,,,,,,,
403,19507125200,014040,2000,지피에스(주),014040,1999/12,,,,,,,,,,,,,,,
404,19387440240,016550,2000,한별텔레콤(주),016550,1999/12,,,,,,,,,,,,,,,
405,19333786350,001550,2000,(주)조비,001550,1999/06,,,,,,,,,,,,,,,
406,19300000000,008500,2000,일정실업(주),008500,1999/12,,,,,,,,,,,,,,,
407,19295324790,001430,2000,(주)세아베스틸지주,001430,1999/12,,,,,,,,,,,,,,,
408,19026602200,005350,2000,(주)봉신,005350,1999/12,,,,,,,,,,,,,,,
409,18976560000,000540,2000,흥국화재해상보험(주),000540,1999/03,,,,,,,,,,,,,,,
410,18960000000,024090,2000,디씨엠(주),024090,1999/12,,,,,,,,,,,,,,,
411,18915525200,009470,2000,삼화전기(주),009470,1999/12,,,,,,,,,,,,,,,
412,18780239640,016590,2000,신대양제지(주),016590,1999/12,,,,,,,,,,,,,,,
413,18662400000,015620,2000,현대울산종합금융(주),015620,1999/03,,,,,,,,,,,,,,,
414,18598731040,008400,2000,(주)씨앤중공업,008400,1999/12,,,,,,,,,,,,,,,
415,18571682800,014580,2000,(주)태경비케이,014580,1999/12,,,,,,,,,,,,,,,
416,18341708450,001150,2000,(주)서통,001150,1999/12,,,,,,,,,,,,,,,
417,18178504320,004270,2000,(주)남성,004270,1999/12,,,,,,,,,,,,,,,
418,18117000000,002620,2000,제일파마홀딩스(주),002620,1999/12,,,,,,,,,,,,,,,
419,18065435070,000680,2000,(주)엘에스네트웍스,000680,1999/12,,,,,,,,,,,,,,,
420,18004146800,002310,2000,아세아제지(주),002310,1999/12,,,,,,,,,,,,,,,
421,18000000000,002460,2000,화성산업(주),002460,1999/12,,,,,,,,,,,,,,,
422,17789565300,008250,2000,이건산업(주),008250,1999/09,,,,,,,,,,,,,,,
423,17766000000,027840,2000,한국고덴시(주),027840,1999/03,,,,,,,,,,,,,,,
424,17610000000,000430,2000,대원강업(주),000430,1999/12,,,,,,,,,,,,,,,
425,17265137140,015110,2000,(주)중앙건설,015110,1999/12,,,,,,,,,,,,,,,
426,17166958450,009320,2000,대우전자부품(주),009320,1999/12,,,,,,,,,,,,,,,
427,17043000000,000500,2000,가온전선(주),000500,1999/12,,,,,,,,,,,,,,,
428,16992465000,002720,2000,국제약품(주),002720,1999/03,,,,,,,,,,,,,,,
429,16983000000,006740,2000,영풍제지(주),006740,1999/06,,,,,,,,,,,,,,,
430,16896000000,014300,2000,(주)선진지주,014300,1999/12,,,,,,,,,,,,,,,
431,16824000000,002710,2000,(주)TCC스틸,002710,1999/12,,,,,,,,,,,,,,,
432,16800000000,006750,2000,(주)센추리,006750,1999/03,,,,,,,,,,,,,,,
433,16800000000,000850,2000,화천기공(주),000850,1999/12,,,,,,,,,,,,,,,
434,16683221000,001190,2000,마이크로닉스(주),001190,1999/12,,,,,,,,,,,,,,,
435,16595107800,006340,2000,대원전선(주),006340,1999/11,,,,,,,,,,,,,,,
436,16524000000,004250,2000,엔피씨(주),004250,1999/12,,,,,,,,,,,,,,,
437,16489430710,009330,2000,(주)삼애인더스,009330,1999/12,,,,,,,,,,,,,,,
438,16457786200,000400,2000,롯데손해보험(주),000400,1999/03,,,,,,,,,,,,,,,
439,16209759500,006110,2000,삼아알미늄(주),006110,1999/12,,,,,,,,,,,,,,,
440,16096380000,009190,2000,(주)대양금속,009190,1999/03,,,,,,,,,,,,,,,
441,15925000000,013250,2000,(주)대양상호신용금고,013250,1999/06,,,,,,,,,,,,,,,
442,15924993700,012410,2000,글로스텍(주),012410,1999/12,,,,,,,,,,,,,,,
443,15824993600,004700,2000,조광피혁(주),004700,1999/12,,,,,,,,,,,,,,,
444,15818050080,000230,2000,일동홀딩스(주),000230,1999/03,,,,,,,,,,,,,,,
445,15634190000,015020,2000,(주)이스타코,015020,1999/12,,,,,,,,,,,,,,,
446,15572970000,003780,2000,진양산업(주),003780,1999/12,,,,,,,,,,,,,,,
447,15566000000,003220,2000,대원제약(주),003220,1999/12,,,,,,,,,,,,,,,
448,15536400000,003010,2000,(주)혜인,003010,1999/12,,,,,,,,,,,,,,,
449,15532052000,005720,2000,(주)넥센,005720,1999/12,,,,,,,,,,,,,,,
450,15500000000,004360,2000,세방(주),004360,1999/12,,,,,,,,,,,,,,,
451,15499040000,005320,2000,(주)국동,005320,1999/12,,,,,,,,,,,,,,,
452,15470000000,003080,2000,성보화학(주),003080,1999/12,,,,,,,,,,,,,,,
453,15409361000,004410,2000,서울식품공업(주),004410,1999/12,,,,,,,,,,,,,,,
454,15317238000,009140,2000,경인전자(주),009140,1999/12,,,,,,,,,,,,,,,
455,15312667590,016970,2000,(주)씨크롭,016970,1999/12,,,,,,,,,,,,,,,
456,15300000000,006060,2000,(주)화승인더스트리,006060,1999/12,,,,,,,,,,,,,,,
457,15290112670,003570,2000,SNT다이내믹스(주),003570,1999/12,,,,,,,,,,,,,,,
458,15190000000,004380,2000,삼익티에이치케이(주),004380,1999/12,,,,,,,,,,,,,,,
459,15138000000,000520,2000,삼일제약(주),000520,1999/12,,,,,,,,,,,,,,,
460,15007083260,004290,2000,아이케이엔터프라이즈(주),004290,1999/12,,,,,,,,,,,,,,,
461,14975160460,003610,2000,(주)방림,003610,1999/09,,,,,,,,,,,,,,,
462,14698624500,003590,2000,광덕물산(주),003590,1999/03,,,,,,,,,,,,,,,
463,14660816400,012260,2000,(주)이지닷컴,012260,1999/12,,,,,,,,,,,,,,,
464,14642341400,009790,2000,(주)휴닉스,009790,1999/12,,,,,,,,,,,,,,,
465,14531841420,001260,2000,남광토건(주),001260,1999/12,,,,,,,,,,,,,,,
466,14529026160,019170,2000,신풍제약(주),019170,1999/12,,,,,,,,,,,,,,,
467,14514811090,000890,2000,보해양조(주),000890,1999/12,,,,,,,,,,,,,,,
468,14507933440,010100,2000,한국무브넥스(주),010100,1999/12,,,,,,,,,,,,,,,
469,14422800000,024960,2000,영남종합금융(주),024960,1999/03,,,,,,,,,,,,,,,
470,14387844120,011300,2000,(주)성안,011300,1999/12,,,,,,,,,,,,,,,
471,14370000000,009420,2000,한올바이오파마(주),009420,1999/12,,,,,,,,,,,,,,,
472,14284255680,002210,2000,동성제약(주),002210,1999/12,,,,,,,,,,,,,,,
473,14190000000,011800,2000,(주)배명금속,011800,1999/12,,,,,,,,,,,,,,,
474,14079143520,018020,2000,스타리스(주),018020,1999/03,,,,,,,,,,,,,,,
475,13939402000,005360,2000,(주)모나미,005360,1999/12,,,,,,,,,,,,,,,
476,13829491500,016090,2000,(주)대현,016090,1999/12,,,,,,,,,,,,,,,
477,13811151000,001020,2000,페이퍼코리아(주),001020,1999/12,,,,,,,,,,,,,,,
478,13673224500,005900,2000,(주)동양건설산업,005900,1999/12,,,,,,,,,,,,,,,
479,13616000000,007800,2000,(주)솔로몬저축은행,007800,1999/06,,,,,,,,,,,,,,,
480,13501592000,002420,2000,세기상사(주),002420,1999/12,,,,,,,,,,,,,,,
481,13500000000,000180,2000,성창기업지주(주),000180,1999/09,,,,,,,,,,,,,,,
482,13400000000,009360,2000,(주)베네데스하이텍,009360,1999/12,,,,,,,,,,,,,,,
483,13400000000,007160,2000,사조산업(주),007160,1999/12,,,,,,,,,,,,,,,
484,13314724500,013570,2000,디와이(주),013570,1999/12,,,,,,,,,,,,,,,
485,13282009700,002530,2000,벽산건설(주),002530,1999/12,,,,,,,,,,,,,,,
486,13249416045,036580,2000,(주)팜스코,036580,1999/12,,,,,,,,,,,,,,,
487,13120000000,002820,2000,(주)선앤엘,002820,1999/09,,,,,,,,,,,,,,,
488,13014000000,006150,2000,(주)한메엔에스,006150,1999/12,,,,,,,,,,,,,,,
489,12911769280,002870,2000,(주)신풍,002870,1999/12,,,,,,,,,,,,,,,
490,12910143600,001390,2000,케이지케미칼(주),001390,1999/12,,,,,,,,,,,,,,,
491,12840336810,021050,2000,(주)서원,021050,1999/12,,,,,,,,,,,,,,,
492,12681826500,002410,2000,범양건영(주),002410,1999/12,,,,,,,,,,,,,,,
493,12650000000,005820,2000,(주)원림,005820,1999/12,,,,,,,,,,,,,,,
494,12600000000,007490,2000,태창기업(주),007490,1999/11,,,,,,,,,,,,,,,
495,12528000000,024100,2000,(주)제일저축은행,024100,1999/06,,,,,,,,,,,,,,,
496,12487500000,010050,2000,우리종합금융(주),010050,1999/03,,,,,,,,,,,,,,,
497,12465708960,006490,2000,(주)인스코비,006490,1999/12,,,,,,,,,,,,,,,
498,12464179600,002760,2000,(주)보락,002760,1999/12,,,,,,,,,,,,,,,
499,12421104000,011420,2000,(주)갤럭시아에스엠,011420,1999/12,,,,,,,,,,,,,,,
500,12408000000,010660,2000,화천기계(주),010660,1999/12,,,,,,,,,,,,,,,
501,12165590400,014010,2000,인터피온반도체(주),014010,1999/12,,,,,,,,,,,,,,,
502,12000000000,009070,2000,(주)케이씨티시,009070,1999/12,,,,,,,,,,,,,,,
503,11892032900,008420,2000,문배철강(주),008420,1999/12,,,,,,,,,,,,,,,
504,11786540880,017170,2000,(주)훈영,017170,1999/12,,,,,,,,,,,,,,,
505,11765915700,020120,2000,(주)키다리스튜디오,020120,1999/12,,,,,,,,,,,,,,,
506,11742786000,003650,2000,미창석유공업(주),003650,1999/12,,,,,,,,,,,,,,,
507,11623000000,004100,2000,태양금속공업(주),004100,1999/12,,,,,,,,,,,,,,,
508,11610000000,019180,2000,(주)티에이치엔,019180,1999/12,,,,,,,,,,,,,,,
509,11459500000,023150,2000,(주)MH에탄올,023150,1999/12,,,,,,,,,,,,,,,
510,11445041760,010600,2000,웰바이오텍(주),010600,1999/12,,,,,,,,,,,,,,,
511,11334898470,005090,2000,에스지씨에너지(주),005090,1999/12,,,,,,,,,,,,,,,
512,11292000000,014530,2000,극동유화(주),014530,1999/12,,,,,,,,,,,,,,,
513,11204800000,015650,2000,리젠트종합금융(주),015650,1999/03,,,,,,,,,,,,,,,
514,11192947200,009690,2000,케이엠에이치(주),009690,1999/12,,,,,,,,,,,,,,,
515,11173987480,009810,2000,(주)플레이그램,009810,1999/12,,,,,,,,,,,,,,,
516,11170491800,011330,2000,(주)유니켐,011330,1999/12,,,,,,,,,,,,,,,
517,11167855200,001250,2000,(주)지에스글로벌,001250,1999/12,,,,,,,,,,,,,,,
518,11146909740,012090,2000,성원건설(주),012090,1999/12,,,,,,,,,,,,,,,
519,11139278700,005560,2000,제이에스전선(주),005560,1999/12,,,,,,,,,,,,,,,
520,11100000000,025610,2000,한국저축은행(주),025610,1999/06,,,,,,,,,,,,,,,
521,11077000000,000650,2000,(주)천일고속,000650,1999/12,,,,,,,,,,,,,,,
522,11057591085,004010,2000,(주)롯데미도파,004010,1999/06,,,,,,,,,,,,,,,
523,10848000000,002630,2000,(주)오리엔트바이오,002630,1999/03,,,,,,,,,,,,,,,
524,10631637990,011700,2000,한신기계공업(주),011700,1999/12,,,,,,,,,,,,,,,
525,10500000000,014350,2000,(주)신일건업,014350,1999/12,,,,,,,,,,,,,,,
526,10256576200,001490,2000,천지산업(주),001490,1999/06,,,,,,,,,,,,,,,
527,10181706000,001890,2000,영창악기제조(주),001890,1999/12,,,,,,,,,,,,,,,
528,10170000000,005980,2000,성지건설(주),005980,1999/12,,,,,,,,,,,,,,,
529,10125000000,008040,2000,사조동아원(주),008040,1999/09,,,,,,,,,,,,,,,
530,10097436000,025840,2000,(주)레이디,025840,1999/12,,,,,,,,,,,,,,,
531,10012920000,010040,2000,한국내화(주),010040,1999/12,,,,,,,,,,,,,,,
532,9998656025,005110,2000,(주)한창,005110,1999/12,,,,,,,,,,,,,,,
533,9768016640,000910,2000,(주)유니온,000910,1999/12,,,,,,,,,,,,,,,
534,9673010000,002780,2000,진흥기업(주),002780,1999/12,,,,,,,,,,,,,,,
535,9652500000,033250,2000,(주)체시스,033250,1999/06,,,,,,,,,,,,,,,
536,9510000000,010780,2000,아이에스동서(주),010780,1999/12,,,,,,,,,,,,,,,
537,9466893760,002540,2000,(주)고제,002540,1999/12,,,,,,,,,,,,,,,
538,9417582075,007190,2000,한솔아트원제지(주),007190,1999/06,,,,,,,,,,,,,,,
539,9186887200,030720,2000,동원수산(주),030720,1999/12,,,,,,,,,,,,,,,
540,9178235760,004560,2000,현대비앤지스틸(주),004560,1999/12,,,,,,,,,,,,,,,
541,9160000000,007480,2000,(주)대한은박지,007480,1999/09,,,,,,,,,,,,,,,
542,9009000000,009440,2000,케이씨그린홀딩스(주),009440,1999/12,,,,,,,,,,,,,,,
543,8890000000,007280,2000,(주)한국특강,007280,1999/12,,,,,,,,,,,,,,,
544,8870400000,008000,2000,도레이케미칼(주),008000,1999/12,,,,,,,,,,,,,,,
545,8853584850,005070,2000,코스모신소재(주),005070,1999/12,,,,,,,,,,,,,,,
546,8769000000,009160,2000,(주)SIMPAC,009160,1999/12,,,,,,,,,,,,,,,
547,8763600000,004770,2000,써니전자(주),004770,1999/12,,,,,,,,,,,,,,,
548,8719753000,012580,2000,(주)톰보이,012580,1999/12,,,,,,,,,,,,,,,
549,8700000000,010640,2000,진양폴리우레탄(주),010640,1999/12,,,,,,,,,,,,,,,
550,8680000000,015230,2000,대창단조(주),015230,1999/12,,,,,,,,,,,,,,,
551,8601000000,003990,2000,(주)비에이치케이,003990,1999/12,,,,,,,,,,,,,,,
552,8488200000,003060,2000,(주)에이프로젠바이오로직스,003060,1999/12,,,,,,,,,,,,,,,
553,8480000000,004920,2000,(주)씨아이테크,004920,1999/12,,,,,,,,,,,,,,,
554,8400000000,000590,2000,CS홀딩스(주),000590,1999/12,,,,,,,,,,,,,,,
555,8380000000,008870,2000,(주)금비,008870,1999/09,,,,,,,,,,,,,,,
556,8268000000,001880,2000,디엘건설(주),001880,1999/12,,,,,,,,,,,,,,,
557,8267679240,023450,2000,(주)동남합성,023450,1999/12,,,,,,,,,,,,,,,
558,8128200000,004140,2000,(주)동방,004140,1999/12,,,,,,,,,,,,,,,
559,8100000000,001770,2000,(주)신화다이나믹스,001770,1999/12,,,,,,,,,,,,,,,
560,7939984000,001340,2000,백광산업(주),001340,1999/12,,,,,,,,,,,,,,,
561,7862400000,004090,2000,한국석유공업(주),004090,1999/12,,,,,,,,,,,,,,,
562,7806534300,003960,2000,(주)사조대림,003960,1999/03,,,,,,,,,,,,,,,
563,7759448400,007050,2000,유리이에스(주),007050,1999/06,,,,,,,,,,,,,,,
564,7737506000,000610,2000,제일화재해상보험(주),000610,1999/03,,,,,,,,,,,,,,,
565,7650000000,001950,2000,남한제지(주),001950,1999/06,,,,,,,,,,,,,,,
566,7585200000,007460,2000,(주)에이프로젠,007460,1999/12,,,,,,,,,,,,,,,
567,7536000000,009940,2000,대아리드선(주),009940,1999/12,,,,,,,,,,,,,,,
568,7520000000,021820,2000,(주)세원정공,021820,1999/06,,,,,,,,,,,,,,,
