회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
(주)현대미포조선,010620,1992/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1993/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1994/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1995/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1996/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1997/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1998/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,1999/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2000/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2001/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2002/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2003/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2004/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2005/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2006/12,,,,,,,,,,,,,,,
(주)현대미포조선,010620,2007/12,15.4,4.37,2.77,0.79,7.13,2.02,2.86,0.81,27357,3046041,3954305,538462,2898995,469241,538462
(주)현대미포조선,010620,2008/12,11.21,2.53,2.69,0.61,13.44,3.04,1.53,0.35,26890,4283723,5855872,538011,4137991,854626,538011
(주)현대미포조선,010620,2009/12,8.93,4.13,1.32,0.61,0,0,0.91,0.42,19578,3665776,4434021,411132,4029889,710164,411132
(주)현대미포조선,010620,2010/12,10.51,4.46,1.16,0.49,7.47,3.17,1.24,0.53,22703,4798395,5254381,533219,4138124,939983,533219
(주)현대미포조선,010620,2011/12,20.45,7.95,1.47,0.57,0,0,1.12,0.43,11631,4133477,4415983,202354,4623858,649321,202354
(주)현대미포조선,010620,2012/12,30.01,18.42,1.06,0.65,0,0,0.83,0.51,5681,4169269,4330085,86358,4415351,357392,86358
(주)현대미포조선,010620,2013/12,0,0,1.21,0.67,87.27,48.25,1.08,0.6,-9592,6532649,6986660,-267115,3985835,3340,-267115
(주)현대미포조선,010620,2014/12,0,0,2.13,0.75,0,0,1.14,0.4,-35482,7450318,8137122,-679259,3967477,-532402,-679259
(주)현대미포조선,010620,2015/12,76.38,34.29,1.18,0.53,0,0,0.53,0.24,1314,6853971,7641204,25679,4652432,406318,25679
(주)현대미포조선,010620,2016/12,42.51,24.96,0.79,0.46,0,0,0.5,0.29,2017,6546317,6967928,39600,4219552,551099,39600
(주)현대미포조선,010620,2017/12,5.74,2.67,1.1,0.51,0,0,1,0.47,21385,6776201,5980298,445157,2453433,208543,561501
(주)현대미포조선,010620,2018/12,26.64,12.57,1.03,0.49,0,0,0.97,0.46,2202,1801360,1146560,120655,2403016,171515,87886
(주)현대미포조선,010620,2019/12,61.81,33.64,1.16,0.63,0,0,0.89,0.48,1081,1744823,1026667,61178,2994101,190964,61178
(주)현대미포조선,010620,2020/12,0,0,0.92,0.35,9.12,3.43,0.77,0.29,-779,1879238,1231547,-12262,2792011,131431,-12262
(주)현대미포조선,010620,2021/12,0,0,1.8,0.77,84.38,36.33,1.36,0.58,-4008,2046698,1674021,-160109,2887212,-121026,-160109
(주)현대미포조선,010620,2022/12,0,0,2.22,1.24,30.21,16.84,1.27,0.71,-1041,2724476,2572982,-43767,3716861,12855,-43767
(주)현대백화점,069960,2002/12,,,,,,,,,,,,,,,
(주)현대백화점,069960,2003/12,,,,,,,,,,,,,,,
(주)현대백화점,069960,2004/12,,,,,,,,,,,,,,,
(주)현대백화점,069960,2005/12,,,,,,,,,,,,,,,
(주)현대백화점,069960,2006/12,,,,,,,,,,,,,,,
(주)현대백화점,069960,2007/12,16.37,8.84,2.27,1.23,20.22,10.92,3.77,2.04,8032,937157,1554124,312734,2447086,1465491,312734
(주)현대백화점,069960,2008/12,12.71,4.19,1.9,0.63,18.8,6.2,3.51,1.16,9802,1153595,1616413,378355,2540578,1495153,378355
(주)현대백화점,069960,2009/12,12.07,4.99,1.69,0.7,13.89,5.74,3.44,1.42,10564,1248654,1841868,412288,2701480,1627842,412288
(주)현대백화점,069960,2010/12,17.81,11.09,1.84,1.15,12.05,7.5,4.11,2.56,8427,707205,1469685,384569,1270650,1020259,384569
(주)현대백화점,069960,2011/12,18.13,10.82,2.21,1.32,28.4,16.95,4.96,2.96,11513,848666,1827670,394510,1439148,1191643,394510
(주)현대백화점,069960,2012/12,19.7,12.19,1.86,1.15,16.94,10.48,4.28,2.65,9670,1267215,2163540,364401,1519973,1268647,364401
(주)현대백화점,069960,2013/12,17.86,14.89,1.56,1.3,16.03,13.37,3.62,3.02,9926,1149775,2054604,337566,1533735,1290904,337566
(주)현대백화점,069960,2014/12,17.83,12.49,1.4,0.98,13.26,9.29,3.52,2.46,9602,815809,1894949,291024,1551861,1294771,291024
(주)현대백화점,069960,2015/12,21.74,13.63,1.39,0.87,27.32,17.14,3.41,2.14,8348,910643,2129967,280262,1656960,1393645,280262
(주)현대백화점,069960,2016/12,15.79,11.5,1.09,0.79,10.94,7.98,2.52,1.84,9595,1150019,2276668,321112,1831802,1516573,321112
(주)현대백화점,069960,2017/12,13.9,9.9,0.84,0.6,9.6,6.84,2.04,1.45,8953,1002797,2159552,302250,1848140,1536238,302250
(주)현대백화점,069960,2018/12,7.68,5.25,0.77,0.53,5.62,3.84,2.06,1.41,16347,1258796,2159470,287419,1862206,1511740,287419
(주)현대백화점,069960,2019/12,12.68,8.03,0.65,0.41,6.92,4.38,1.79,1.13,8706,1365316,2643808,243011,2198950,1626818,243011
(주)현대백화점,069960,2020/12,20.97,12.08,0.56,0.32,8.16,4.7,1.72,0.99,4596,1985913,3674741,105057,2273152,1428197,105057
(주)현대백화점,069960,2021/12,14.91,10.25,0.58,0.4,5.54,3.81,1.5,1.03,6947,1945334,3743568,233389,3572433,2340279,233389
(주)현대백화점,069960,2022/12,11.75,7.62,0.46,0.3,6.15,3.99,1.14,0.74,7361,3115548,5702019,186026,5014124,3337449,186026
(주)현대오토넷,042100,2000/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2001/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2002/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2003/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2004/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2005/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2006/12,,,,,,,,,,,,,,,
(주)현대오토넷,042100,2007/12,64.15,35.56,4.84,2.68,25.42,14.09,2.51,1.39,153,462859,300456,32997,955462,120709,32997
(주)현대오토넷,042100,2008/12,0,0,4.02,1.2,262.11,78.3,1.6,0.48,-226,371013,330172,-51187,1138475,65867,-51187
(주)현대지에프홀딩스,005440,1985/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1986/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1987/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1988/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1989/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1990/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1991/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1992/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1993/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1994/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1995/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1996/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1997/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1998/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,1999/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2000/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2001/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2002/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2003/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2004/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2005/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2006/12,,,,,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2007/12,22.1,9.91,1.38,0.62,20.11,9.02,1.58,0.71,6098,298181,293989,35518,793166,121253,35518
(주)현대지에프홀딩스,005440,2008/12,9.75,3.66,1.14,0.43,0,0,1.14,0.43,10519,313120,203258,56948,815174,120130,56948
(주)현대지에프홀딩스,005440,2009/12,11.39,5.77,0.83,0.42,36.68,18.58,1.76,0.89,8453,312883,221306,49948,816513,112623,49948
(주)현대지에프홀딩스,005440,2010/12,217.31,19.1,8.78,0.77,447.94,39.38,22.25,1.96,591,453041,322880,100089,993241,142912,100089
(주)현대지에프홀딩스,005440,2011/12,42.08,22.75,1.59,0.86,31.84,17.21,2.27,1.23,502,497693,436293,86474,1336962,189088,86474
(주)현대지에프홀딩스,005440,2012/12,35.64,25.98,1.56,1.14,39.01,28.43,1.57,1.15,592,534136,474945,80766,1556583,219607,80766
(주)현대지에프홀딩스,005440,2013/12,36.74,28.28,1.49,1.15,45.91,35.33,1.46,1.13,582,579466,499639,91435,1762796,232101,91435
(주)현대지에프홀딩스,005440,2014/12,39.53,28.75,1.8,1.31,42.85,31.16,1.54,1.12,607,660277,501238,97945,1965859,255276,97945
(주)현대지에프홀딩스,005440,2015/12,48.77,28.84,2.31,1.36,50.67,29.96,1.89,1.12,654,600952,486230,91455,2112760,283988,91455
(주)현대지에프홀딩스,005440,2016/12,42.59,25.9,1.99,1.21,25.64,15.59,1.56,0.95,650,842129,574659,105264,2521748,352716,105264
(주)현대지에프홀딩스,005440,2017/12,18.23,14.07,1.41,1.09,26.86,20.74,1.25,0.96,1157,1157848,753525,121477,2533968,361638,121477
(주)현대지에프홀딩스,005440,2018/12,20.27,14.12,1.24,0.87,24.13,16.8,1.08,0.75,927,1132346,726282,127231,3251741,569554,127231
(주)현대지에프홀딩스,005440,2019/12,23.85,17.12,1.09,0.78,18.76,13.46,0.95,0.68,706,1119661,850200,63940,3124339,538071,63940
(주)현대지에프홀딩스,005440,2020/12,30.84,12.48,0.85,0.34,27.17,10.99,0.77,0.31,432,1101782,878288,81563,3238489,550710,81563
(주)현대지에프홀딩스,005440,2021/12,19.31,12.57,0.82,0.53,13.41,8.73,0.7,0.46,695,990554,899516,41339,3486080,584620,41339
(주)현대지에프홀딩스,005440,2022/12,11.76,7.5,0.64,0.41,13.28,8.46,0.48,0.31,897,1058080,989204,42330,3923178,640769,42330
