,year,회사명,거래소코드,회계년도,시가총액(백만원),PER(최고),PER(최저),PBR(최고),PBR(최저),PCR(최고),PCR(최저),PSR(최고),PSR(최저)
8180,2011,(주)조비,001550,2010/12,20993.3244,0.0,0.0,2.21,0.51,0.0,0.0,1.05,0.24
8181,2011,부산주공(주),005030,2010/12,20992.64,36.15,19.44,0.88,0.48,7.15,3.84,0.2,0.11
8182,2011,(주)원림,005820,2010/12,20680.0,10.06,6.07,0.53,0.32,44.48,26.85,0.57,0.34
8183,2011,(주)에넥스,011090,2010/12,20554.248,0.0,0.0,0.76,0.46,442.72,267.77,0.17,0.1
8184,2011,진양화학(주),051630,2010/12,20400.0,19.31,10.18,0.75,0.4,5.59,2.95,0.28,0.15
8185,2011,경인전자(주),009140,2010/12,20106.2016,19.18,8.4,0.76,0.33,0.0,0.0,3.17,1.39
8186,2011,이화산업(주),000760,2010/03,19600.0,2.56,1.16,0.62,0.28,0.0,0.0,0.43,0.19
8187,2011,진양산업(주),003780,2010/12,19350.0,7.16,4.38,1.27,0.78,10.39,6.35,0.77,0.47
8188,2011,(주)MH에탄올,023150,2010/12,19110.0,8.86,3.97,0.77,0.34,6.82,3.06,0.94,0.42
8189,2011,(주)신성에프에이,104120,2010/12,18598.595,9.0,2.69,2.07,0.62,0.0,0.0,0.36,0.11
8190,2011,(주)신일건업,014350,2010/12,18390.0,11.18,6.08,0.17,0.09,0.0,0.0,0.1,0.05
8191,2011,(주)에스엠벡셀,010580,2010/12,17652.97716,9.67,5.14,1.6,0.85,9.72,5.17,0.44,0.23
8192,2011,(주)주연테크,044380,2010/12,17460.3,14.25,6.72,1.05,0.49,7.15,3.37,0.37,0.18
8193,2011,(주)한국화장품제조,003350,2010/12,17244.26,0.0,0.0,1.61,0.29,0.0,0.0,1.53,0.27
8194,2011,삼화전자공업(주),011230,2010/12,17078.166,7.36,2.52,1.52,0.52,4.8,1.64,1.36,0.47
8195,2011,고려산업(주),002140,2010/12,17033.627275,3.84,2.21,0.49,0.28,0.0,0.0,0.16,0.09
8196,2011,신일전자(주),002700,2010/12,16478.297675,26.96,15.71,1.5,0.87,5.06,2.95,0.36,0.21
8197,2011,(주)코아스,071950,2010/12,16332.07972,27.29,12.29,0.83,0.38,0.0,0.0,0.32,0.15
8198,2011,일정실업(주),008500,2010/12,16140.0,53.42,32.63,0.46,0.28,19.24,11.75,0.43,0.27
8199,2011,(주)세우글로벌,013000,2010/12,15849.081645,19.8,10.56,0.8,0.43,0.0,0.0,1.32,0.7
8200,2011,(주)키다리스튜디오,020120,2010/12,15521.16697,0.0,0.0,5.27,2.48,0.0,0.0,3.84,1.8
8201,2011,범양건영(주),002410,2010/12,15170.93494,4.83,2.67,0.39,0.21,0.0,0.0,0.26,0.14
8202,2011,(주)폴루스바이오팜,007630,2010/12,15028.67745,0.0,0.0,2.65,1.14,33.37,14.31,1.2,0.51
8203,2011,(주)씨아이테크,004920,2010/12,14560.0,0.0,0.0,6.49,0.47,0.0,0.0,24.32,1.76
8204,2011,(주)동양건설산업,005900,2010/12,14420.0,4.84,2.74,0.31,0.17,0.0,0.0,0.07,0.04
8205,2011,태원물산(주),001420,2010/12,14302.2,23.28,11.98,0.84,0.43,9.62,4.95,0.63,0.32
8206,2011,(주)신화다이나믹스,001770,2010/12,14031.8409,12.78,5.07,1.06,0.42,0.0,0.0,0.42,0.17
8207,2011,부산산업(주),011390,2010/12,13992.0,0.0,0.0,1.0,0.33,0.0,0.0,1.98,0.65
8208,2011,(주)미래아이앤지,007120,2010/12,13969.598225,0.0,0.0,2.32,0.71,0.0,0.0,4.01,1.23
8209,2011,삼성제약(주),001360,2010/12,13889.21139,0.0,0.0,0.85,0.6,0.0,0.0,0.75,0.53
8210,2011,글로스텍(주),012410,2010/12,13448.305125,0.0,0.0,1.14,0.04,0.0,0.0,0.51,0.02
8211,2011,진양폴리우레탄(주),010640,2010/12,13100.0,8.3,3.96,0.98,0.47,27.68,13.21,0.7,0.33
8212,2011,(주)플레이그램,009810,2010/12,12282.787891,6.62,2.55,0.89,0.34,0.0,0.0,3.12,1.2
8213,2011,세기상사(주),002420,2010/12,11962.8252,0.0,0.0,0.55,0.32,179.52,104.43,2.64,1.53
8214,2011,(주)이스타코,015020,2010/12,11912.7448,0.0,0.0,0.98,0.46,0.0,0.0,5.21,2.46
8215,2011,(주)까뮤이앤씨,013700,2010/12,11875.04964,19.01,13.81,0.19,0.14,0.0,0.0,0.14,0.1
8216,2011,웰바이오텍(주),010600,2010/12,11676.37452,0.0,0.0,2.32,0.51,14.94,3.29,1.3,0.29
8217,2011,(주)국보,001140,2010/12,11608.5352,68.76,9.09,2.02,0.27,0.0,0.0,0.45,0.06
8218,2011,(주)주성코퍼레이션,109070,2010/12,10980.75056,0.0,0.0,0.58,0.26,0.0,0.0,0.17,0.08
8219,2011,(주)인바이오젠,101140,2010/12,10799.646426,0.0,0.0,134.04,26.07,187.13,36.4,2.53,0.49
8220,2011,(주)티웨이홀딩스,004870,2010/12,10788.7223,0.0,0.0,0.61,0.13,0.0,0.0,0.64,0.14
8221,2011,(주)한창,005110,2010/12,10682.16259,0.0,0.0,0.67,0.44,2.42,1.58,1.48,0.97
8223,2011,현대페인트(주),011720,2010/12,9392.44464,0.0,0.0,2.03,0.73,0.0,0.0,1.17,0.42
8224,2011,케이비물산(주),008540,2010/01,8441.811513,0.0,0.0,3.09,0.9,0.0,0.0,8.84,2.56
8225,2011,(주)허메스홀딩스,012400,2010/12,7990.566272,0.0,0.0,4.14,0.07,0.0,0.0,8.84,0.15
8226,2011,써니전자(주),004770,2010/12,7725.62,0.0,0.0,1.01,0.6,0.0,0.0,0.92,0.55
8227,2011,(주)중앙건설,015110,2010/12,7677.055255,0.0,0.0,0.35,0.13,0.0,0.0,0.09,0.04
8228,2011,(주)에코바이브,015540,2010/12,7218.270066,0.0,0.0,1.17,0.33,0.0,0.0,3.02,0.87
8230,2011,(주)국동,005320,2010/12,4369.97786,12.0,6.55,0.69,0.38,56.75,30.95,0.1,0.05
8231,2012,삼성전자(주),005930,2011/12,224189590.914,18.39,11.4,2.14,1.33,10.68,6.62,1.53,0.95
8232,2012,현대자동차(주),005380,2011/12,48130410.6615,15.48,9.72,2.45,1.54,11.34,7.13,1.72,1.08
8233,2012,포스코홀딩스(주),005490,2011/12,30428205.415,14.27,9.32,1.24,0.81,14.28,9.33,1.16,0.76
8234,2012,현대모비스(주),012330,2011/12,28035032.544,23.27,13.69,3.69,2.17,27.84,16.38,2.55,1.5
8235,2012,기아(주),000270,2011/12,22903029.1055,18.94,11.37,3.0,1.8,11.53,6.92,1.23,0.74
8236,2012,(주)엘지화학,051910,2011/12,21869463.0,21.24,10.06,4.98,2.36,19.56,9.26,2.17,1.03
8237,2012,한국전력공사(주),015760,2011/12,19547806.14465,0.0,0.0,0.44,0.28,17.57,11.31,0.45,0.29
8240,2012,에이치디한국조선해양(주),009540,2011/12,18392000.0,21.64,9.2,2.99,1.27,37.97,16.14,1.68,0.72
8241,2012,에스케이하이닉스(주),000660,2011/12,17874433.776,171.5,71.07,2.81,1.16,12.2,5.06,2.17,0.9
8242,2012,SK이노베이션(주),096770,2011/12,16089008.136,14.22,6.44,2.16,0.98,165.41,74.87,15.87,7.18
8244,2012,에스케이텔레콤(주),017670,2011/12,12313720.9275,8.27,6.03,1.55,1.13,2.32,1.69,1.12,0.81
8245,2012,엘지전자(주),066570,2011/12,12044479.1104,0.0,0.0,2.13,0.9,39.86,16.89,0.73,0.31
8246,2012,에쓰-오일(주),010950,2011/12,11708610.368,16.62,7.98,4.12,1.98,45.05,21.62,0.62,0.3
8247,2012,(주)엘지,003550,2011/12,11250724.9412,46.25,22.28,2.62,1.26,42.11,20.28,31.03,14.95
8248,2012,엘지디스플레이(주),034220,2011/12,11110177.485,0.0,0.0,1.61,0.67,4.78,1.99,0.63,0.26
8249,2012,(주)케이티앤지,033780,2011/12,11093233.7576,15.25,9.55,2.85,1.78,17.69,11.08,4.7,2.94
8250,2012,롯데쇼핑(주),023530,2011/12,10949351.998,21.11,11.9,1.24,0.7,13.04,7.35,1.03,0.58
8251,2012,네이버(주),035420,2011/12,10924988.808,26.58,17.19,8.15,5.27,37.66,24.36,8.74,5.65
8253,2012,(주)엘지생활건강,051900,2011/12,10261155.429,57.0,32.08,15.34,8.63,54.08,30.44,5.43,3.06
8254,2012,삼성물산(주),000830,2011/12,9779232.0264,49.98,30.85,1.66,1.02,0.0,0.0,0.95,0.59
8256,2012,(주)케이티,030200,2011/12,9269469.184,9.41,6.86,1.27,0.92,5.02,3.66,0.6,0.44
8257,2012,삼성중공업(주),010140,2011/12,8900246.1303,13.34,6.15,2.61,1.2,8.42,3.88,0.86,0.4
8259,2012,에스케이(주),003600,2011/12,8406164.348,25.71,12.52,1.44,0.7,25.42,12.38,14.19,6.91
8260,2012,현대글로비스(주),086280,2011/12,8306250.0,29.66,15.51,6.66,3.48,34.11,17.84,1.19,0.62
8261,2012,롯데케미칼(주),011170,2011/12,7821630.0,20.24,9.28,3.01,1.38,11.08,5.08,1.79,0.82
8262,2012,현대건설(주),000720,2011/12,7794903.55,20.57,10.98,2.44,1.3,0.0,0.0,1.02,0.55
8263,2012,고려아연(주),010130,2011/12,7642350.0,13.8,6.45,2.91,1.36,12.11,5.67,1.92,0.9
8264,2012,현대제철(주),004020,2011/12,7490610.905,17.35,8.61,1.43,0.71,15.43,7.66,0.84,0.41
8265,2012,삼성전기(주),009150,2011/12,7409614.6432,36.39,15.61,3.39,1.45,32.93,14.13,2.63,1.13
8266,2012,(주)아모레퍼시픽,090430,2011/12,7096860.686,28.68,20.61,4.51,3.24,25.02,17.98,3.99,2.86
8267,2012,삼성SDI(주),006400,2011/12,6879309.491,0.0,0.0,1.89,0.89,216.9,102.69,2.19,1.04
8269,2012,(주)지에스,078930,2011/12,6689907.216,40.61,18.51,2.2,1.0,35.59,16.22,28.58,13.02
8271,2012,삼성엔지니어링(주),028050,2011/12,6620000.0,23.64,13.88,9.77,5.74,0.0,0.0,1.38,0.81
8272,2012,(주)오리온홀딩스,001800,2011/12,6557612.11,89.11,45.33,5.85,2.98,0.0,0.0,5.41,2.75
8274,2012,(주)강원랜드,035250,2011/12,6257759.625,17.32,12.62,3.25,2.37,15.89,11.57,5.39,3.93
8275,2012,한국가스공사(주),036460,2011/12,5804066.701,18.28,10.29,0.54,0.3,0.0,0.0,0.13,0.08
8276,2012,한화오션(주),042660,2011/12,5196259.0797,14.1,5.76,2.17,0.89,0.0,0.0,0.76,0.31
8277,2012,에스케이(주),034730,2011/12,5150000.0,56.12,29.07,8.25,4.28,70.71,36.63,5.13,2.66
8278,2012,제일모직(주),001300,2011/12,4939626.7242,30.35,15.4,2.38,1.21,33.37,16.94,1.35,0.69
8280,2012,두산에너빌리티(주),034020,2011/12,4784703.2684,53.91,30.57,2.9,1.64,0.0,0.0,1.39,0.79
8281,2012,씨제이제일제당(주),097950,2011/12,4651729.2315,33.44,17.36,2.3,1.19,0.0,0.0,1.2,0.62
8282,2012,(주)포스코인터내셔널,047050,2011/12,4515194.93815,28.36,16.82,9.4,5.58,0.0,0.0,0.24,0.14
8283,2012,현대위아(주),011210,2011/12,4451310.587,21.2,7.81,3.68,1.36,35.49,13.08,0.82,0.3
8285,2012,(주)대우건설,047040,2011/12,4135445.2481,28.78,14.52,1.98,1.0,0.0,0.0,0.93,0.47
8287,2012,금호석유화학(주),011780,2011/12,3976033.6755,25.12,8.77,7.67,2.68,16.82,5.87,1.63,0.57
8288,2012,오씨아이홀딩스(주),010060,2011/12,3947070.9005,21.49,5.71,4.78,1.27,13.4,3.56,4.6,1.22
8290,2012,(주)아모레퍼시픽그룹,002790,2011/12,3730228.315,102.15,56.69,1.68,0.93,91.82,50.96,90.79,50.39
8291,2012,(주)현대백화점,069960,2011/12,3720988.119,18.13,10.82,2.21,1.32,28.4,16.95,4.96,2.96
8292,2012,현대하이스코(주),010520,2011/12,3645090.0,17.21,7.68,2.98,1.33,7.0,3.12,0.63,0.28
8293,2012,씨제이(주),001040,2011/12,3438291.957,6.64,4.56,1.16,0.79,353.15,242.32,32.54,22.33
8294,2012,(주)엘지유플러스,032640,2011/12,3405568.6158,50.68,25.79,1.56,0.79,13.71,6.97,0.45,0.23
8295,2012,에이치엠엠(주),011200,2011/12,3381248.2044,0.0,0.0,3.64,1.88,80.18,41.37,0.84,0.43
8296,2012,코웨이(주),021240,2011/12,3358784.8658,18.66,13.52,5.31,3.85,10.41,7.54,1.93,1.4
8297,2012,(주)엔씨소프트,036570,2011/12,3295586.091,47.67,23.34,9.08,4.45,59.99,29.37,16.86,8.26
8298,2012,(주)대한항공,003490,2011/12,3260314.8843,0.0,0.0,3.1,1.5,3.18,1.53,0.49,0.24
8300,2012,한화에어로스페이스(주),012450,2011/12,3171861.0,25.46,11.64,4.36,1.99,137.6,62.89,2.03,0.93
8301,2012,(주)케이씨씨,002380,2011/12,3124440.0,14.23,7.27,0.85,0.44,0.0,0.0,1.38,0.7
8302,2012,(주)엘에스,006260,2011/12,3036460.0,74.49,38.32,2.55,1.31,65.49,33.69,44.88,23.09
8303,2012,디엘(주),000210,2011/12,3027600.0,12.75,6.19,1.27,0.62,9.88,4.8,0.77,0.37
8305,2012,지에스건설(주),006360,2011/12,2922300.0,16.87,8.93,1.89,1.0,0.0,0.0,0.82,0.43
8306,2012,에이치디현대인프라코어(주),042670,2011/12,2867186.578,16.95,7.82,3.74,1.72,47.52,21.91,1.2,0.55
8307,2012,한전케이피에스(주),051600,2011/12,2740500.0,25.15,11.85,6.42,3.02,81.73,38.49,2.84,1.34
8308,2012,(주)두산,000150,2011/12,2690787.909,33.97,20.07,2.79,1.65,28.75,16.98,2.73,1.61
8309,2012,한국전력기술(주),052690,2011/12,2679222.0,33.58,14.83,14.59,6.45,20.27,8.95,5.88,2.6
8310,2012,(주)에스원,012750,2011/12,2656142.5422,19.53,14.57,3.57,2.66,12.06,9.0,2.4,1.79
8311,2012,(주)효성,004800,2011/12,2584644.688,35.75,16.22,1.37,0.62,25.53,11.58,0.42,0.19
8312,2012,한화솔루션(주),009830,2011/12,2574202.42685,19.59,7.42,2.41,0.91,17.09,6.48,2.03,0.77
8313,2012,(주)한화,000880,2011/12,2563588.737,63.23,33.08,1.8,0.94,14.6,7.64,0.81,0.42
8315,2012,(주)현대미포조선,010620,2011/12,2540000.0,20.45,7.95,1.47,0.57,0.0,0.0,1.12,0.43
8316,2012,한온시스템(주),018880,2011/12,2530212.0,22.04,12.61,2.91,1.67,19.58,11.2,1.5,0.86
8317,2012,한국항공우주산업(주),047810,2011/12,2519731.51595,54.2,24.34,6.67,2.99,0.0,0.0,3.2,1.44
8318,2012,(주)제일기획,030000,2011/12,2479138.39875,31.48,18.5,3.94,2.32,30.13,17.7,3.47,2.04
8321,2012,에이치엘홀딩스(주),060980,2011/12,2340503.2405,25.12,14.42,3.72,2.14,14.95,8.58,1.46,0.84
8322,2012,롯데지주(주),004990,2011/12,2316882.0,21.32,14.91,1.06,0.74,22.5,15.73,1.78,1.25
8323,2012,(주)지에스리테일,007070,2011/12,2306150.0,20.99,16.31,1.48,1.15,66.01,51.3,0.48,0.37
8324,2012,씨제이대한통운(주),000120,2011/12,2292640.572,65.34,26.31,1.59,0.64,61.51,24.77,1.55,0.62
8325,2012,(주)신세계,004170,2011/12,2151172.0485,1.83,0.68,3.29,1.22,0.0,0.0,4.34,1.61
8326,2012,하이트진로(주),000080,2011/12,2112122.5056,47.02,25.45,2.22,1.2,12.74,6.89,2.87,1.55
8327,2012,에스케이네트웍스(주),001740,2011/12,2097185.61715,25.81,16.71,1.18,0.76,21.36,13.83,0.14,0.09
8328,2012,(주)영풍,000670,2011/12,2053874.6,43.76,23.41,1.68,0.9,25.32,13.55,2.31,1.23
8329,2012,LS일렉트릭(주),010120,2011/12,2013000.0,47.02,23.36,4.53,2.25,23.0,11.42,1.97,0.98
8331,2012,(주)유한양행,000100,2011/12,1929390.458,23.78,14.12,1.85,1.1,27.26,16.18,2.96,1.76
8332,2012,롯데칠성음료(주),005300,2011/12,1874362.545,39.27,22.77,1.07,0.62,18.1,10.49,1.32,0.76
8333,2012,(주)엘엑스인터내셔널,001120,2011/12,1874046.0,9.45,5.17,2.52,1.38,9.08,4.97,0.34,0.18
8334,2012,그랜드코리아레저(주),114090,2011/12,1772164.9455,25.01,13.14,8.59,4.51,13.61,7.15,3.02,1.58
8335,2012,(주)호텔신라,008770,2011/12,1724954.91795,29.02,15.35,2.91,1.54,96.18,50.87,0.92,0.49
8336,2012,(주)현대지에프홀딩스,005440,2011/12,1660976.194,42.08,22.75,1.59,0.86,31.84,17.21,2.27,1.23
8337,2012,LG이노텍(주),011070,2011/12,1660053.0542,0.0,0.0,2.55,0.97,11.97,4.56,0.69,0.26
8338,2012,(주)농심,004370,2011/12,1651437.303,19.59,14.08,1.18,0.85,15.02,10.8,0.86,0.62
8339,2012,금호타이어(주),073240,2011/12,1641348.774,20.0,9.57,3.21,1.54,20.58,9.85,0.65,0.31
8340,2012,에이치디씨(주),012630,2011/12,1632067.497,13.48,4.79,1.22,0.44,0.0,0.0,0.98,0.35
8341,2012,롯데하이마트(주),071840,2011/12,1624210.5856,14.54,7.7,1.45,0.77,6.85,3.63,0.6,0.32
8342,2012,(주)케이티스카이라이프,053210,2011/12,1598270.9712,50.48,25.47,6.44,3.25,17.58,8.87,3.4,1.71
8343,2012,코오롱인더스트리(주),120110,2011/12,1596056.8806,19.35,8.28,2.6,1.11,14.74,6.31,0.88,0.38
8344,2012,롯데정밀화학(주),004000,2011/12,1573800.0,31.11,13.56,2.19,0.96,14.73,6.42,1.72,0.75
8347,2012,에스케이씨(주),011790,2011/12,1524654.1523,18.91,8.76,2.48,1.15,17.07,7.91,1.56,0.72
8348,2012,넥센타이어(주),002350,2011/12,1518724.16,25.36,9.33,4.18,1.54,56.21,20.68,1.96,0.72
8349,2012,(주)한진해운,117930,2011/12,1493750.0,0.0,0.0,2.48,0.47,0.0,0.0,0.57,0.11
8351,2012,(주)현대홈쇼핑,057050,2011/12,1452000.0,13.31,7.28,2.33,1.27,13.76,7.52,2.67,1.46
8352,2012,(주)녹십자,006280,2011/12,1403141.9765,34.85,21.08,3.22,1.95,35.4,21.41,2.7,1.63
8355,2012,(주)영원무역,111770,2011/12,1346778.444,24.6,7.5,2.82,0.86,17.84,5.44,1.34,0.41
8357,2012,(주)락앤락,115390,2011/12,1273250.0,195.3,107.59,5.53,3.05,88.42,48.71,13.1,7.22
8358,2012,에스케이디스커버리(주),006120,2011/12,1244329.9059,65.99,42.51,2.3,1.48,0.0,0.0,1.32,0.85
8359,2012,동아쏘시오홀딩스(주),000640,2011/12,1213715.0,23.77,15.27,2.05,1.32,12.76,8.2,1.59,1.02
8360,2012,현대엘리베이터(주),017800,2011/12,1212773.969,0.0,0.0,3.82,1.48,0.0,0.0,2.7,1.05
8361,2012,아시아나항공(주),020560,2011/12,1207677.44935,139.53,69.88,2.89,1.45,3.64,1.82,0.43,0.22
8362,2012,에스비에스미디어홀딩스(주),101060,2011/12,1203107.234,31.68,11.84,1.52,0.57,717.33,268.02,56.11,20.96
8363,2012,(주)케이피케미칼,064420,2011/12,1189887.1622,12.8,4.4,2.73,0.94,11.57,3.97,1.02,0.35
8365,2012,(주)빙그레,005180,2011/12,1103338.992,16.86,11.26,1.76,1.18,47.08,31.43,0.93,0.62
8366,2012,티케이지휴켐스(주),069260,2011/12,1058755.4292,21.45,13.85,2.8,1.81,15.32,9.9,2.03,1.31
8367,2012,태광산업(주),003240,2011/12,1052163.0,9.26,5.74,0.99,0.62,3.28,2.03,0.66,0.41
8368,2012,(주)세아베스틸지주,001430,2011/12,1027449.70935,11.05,5.65,2.02,1.03,9.9,5.06,1.01,0.52
8369,2012,(주)아이마켓코리아,122900,2011/12,1022588.023,29.82,11.87,3.75,1.49,0.0,0.0,0.61,0.24
8370,2012,팬오션(주),028670,2011/12,970622.436155,0.0,0.0,1.01,0.42,0.0,0.0,0.49,0.21
8371,2012,(주)엘지헬로비전,037560,2011/12,966217.38525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,2012,동원산업(주),006040,2011/12,960193.6,9.05,5.94,1.52,1.0,11.19,7.33,1.12,0.73
8373,2012,한미약품(주),128940,2011/12,950416.758,0.0,0.0,3.12,1.96,17.51,11.03,1.37,0.86
8374,2012,(주)풍산,103140,2011/12,941615.7408,20.58,8.74,1.62,0.69,26.05,11.06,0.65,0.27
8375,2012,(주)엘에프,093050,2011/12,915212.0,14.8,7.43,2.08,1.05,0.0,0.0,1.13,0.57
8376,2012,대상(주),001680,2011/12,901583.265,10.57,4.29,1.18,0.48,11.62,4.72,0.42,0.17
8377,2012,(주)롯데미도파,004010,2011/12,899046.8436,36.81,17.51,2.09,0.99,32.71,15.56,4.3,2.05
8378,2012,롯데푸드(주),002270,2011/12,858043.186,14.27,7.44,1.15,0.6,13.95,7.27,0.79,0.41
8379,2012,한국지역난방공사,071320,2011/12,856827.056,58.75,41.84,0.67,0.48,3.57,2.55,0.47,0.33
8380,2012,동국홀딩스(주),001230,2011/12,846992.773,272.94,110.64,1.09,0.44,0.0,0.0,0.51,0.21
8381,2012,(주)에이블씨엔씨,078520,2011/12,815781.9738,10.61,6.51,2.76,1.7,6.57,4.03,0.97,0.59
8382,2012,(주)영원무역홀딩스,009970,2011/12,814044.8424,22.98,10.15,2.82,1.25,23.29,10.29,18.89,8.35
8383,2012,(주)에스비에스,034120,2011/12,773909.4768,14.31,7.72,1.61,0.87,10.31,5.56,1.15,0.62
8384,2012,에스케이가스(주),018670,2011/12,759322.52,7.87,3.73,0.88,0.42,13.3,6.31,0.12,0.06
8385,2012,(주)오뚜기,007310,2011/12,751640.0,9.91,6.66,1.21,0.81,6.92,4.64,0.4,0.27
8386,2012,(주)엘지생명과학,068870,2011/12,746793.3995,153.74,92.53,4.03,2.43,45.55,27.42,2.39,1.44
8387,2012,(주)한섬,020000,2011/12,725353.5,9.94,5.32,1.33,0.71,15.85,8.49,1.6,0.86
8388,2012,(주)녹십자홀딩스,005250,2011/12,721883.0235,469.91,35.71,15.07,1.15,850.08,64.6,221.4,16.82
8389,2012,(주)엘엑스하우시스,108670,2011/12,710239.464,22.03,15.54,1.28,0.9,19.22,13.56,0.43,0.3
8390,2012,(주)하나투어,039130,2011/12,708587.285,23.07,18.42,4.52,3.61,9.43,7.53,1.99,1.59
8391,2012,(주)다우기술,023590,2011/12,706649.21775,21.55,12.57,1.38,0.81,32.94,19.21,3.37,1.97
8393,2012,남양유업(주),003920,2011/12,678240.0,15.36,10.9,1.0,0.71,147.37,104.51,0.68,0.48
8394,2012,씨제이씨지브이(주),079160,2011/12,662851.2747,17.25,10.79,2.3,1.44,6.84,4.28,1.22,0.76
8395,2012,한세실업(주),105630,2011/12,662000.0,6.41,4.09,1.77,1.13,3.27,2.08,0.34,0.22
8396,2012,세방전지(주),004490,2011/12,660100.0,6.59,4.29,1.44,0.94,8.37,5.45,0.73,0.47
8397,2012,케이지모빌리티(주),003620,2011/12,651402.34371,0.0,0.0,1.64,0.65,7.04,2.78,0.5,0.2
8398,2012,(주)신세계인터내셔날,031430,2011/12,636888.0,23.2,14.88,3.01,1.93,32.11,20.59,1.35,0.87
8399,2012,(주)휠라홀딩스,081660,2011/12,636032.896,23.58,14.06,3.09,1.84,0.0,0.0,2.04,1.22
8400,2012,(주)신도리코,029530,2011/12,635041.827,9.25,7.03,0.75,0.57,5.24,3.98,0.79,0.6
8401,2012,일진디스플레이(주),020760,2011/12,606059.9688,11.36,5.84,4.14,2.12,20.9,10.74,1.07,0.55
8402,2012,(주)HJ중공업,097230,2011/12,603605.8125,0.0,0.0,1.13,0.38,0.0,0.0,0.87,0.29
8403,2012,에이치에스디엔진(주),082740,2011/12,597700.0,11.06,3.68,4.03,1.34,15.76,5.25,1.16,0.38
8404,2012,STX조선해양(주),067250,2011/12,593439.7687,0.0,0.0,1.72,0.52,113.29,33.91,0.68,0.2
8405,2012,코스맥스비티아이(주),044820,2011/12,588564.5162,39.95,18.84,4.99,2.35,16.31,7.69,1.47,0.69
8406,2012,한국앤컴퍼니(주),000240,2011/12,560634.228,28.48,15.49,2.82,1.54,26.94,14.66,1.92,1.05
8407,2012,(주)포스코플랜텍,051310,2011/12,559717.2185,0.0,0.0,8.96,4.16,0.0,0.0,1.41,0.66
8408,2012,(주)세아제강지주,003030,2011/12,556200.0,9.18,4.34,0.71,0.34,13.56,6.41,0.39,0.18
8409,2012,(주)삼양홀딩스,000070,2011/12,547054.787,7.24,2.98,1.04,0.43,6.22,2.56,1.52,0.63
8410,2012,(주)대웅제약,069620,2011/12,538340.6736,10.05,5.42,1.59,0.86,6.49,3.5,0.74,0.4
8411,2012,(주)대교,019680,2011/12,537863.0975,12.35,8.24,1.33,0.89,18.08,12.06,0.92,0.62
8412,2012,대원강업(주),000430,2011/12,535060.0,19.38,9.62,1.62,0.8,16.28,8.08,0.69,0.34
8413,2012,(주)대덕,008060,2011/12,522120.41,14.33,6.92,1.64,0.79,7.35,3.55,0.92,0.45
8415,2012,(주)STX,011810,2011/12,506244.018,26.13,8.0,1.94,0.59,0.0,0.0,0.53,0.16
8417,2012,(주)삼천리,004690,2011/12,504850.6125,13.06,9.37,0.42,0.3,5.3,3.8,0.16,0.11
8418,2012,(주)카프로,006380,2011/12,500000.0,9.68,4.6,3.22,1.53,5.82,2.76,1.3,0.62
8419,2012,일양약품(주),007570,2011/03,486750.9632,203.5,103.82,3.95,2.01,22.4,11.43,3.1,1.58
8420,2012,(주)종근당홀딩스,001630,2011/12,482850.0,8.99,4.36,1.39,0.67,9.82,4.76,1.0,0.48
8421,2012,에스엘(주),005850,2011/03,479191.0235,18.45,5.3,2.04,0.59,0.0,0.0,1.66,0.48
8422,2012,(주)이원,017940,2011/12,474712.0,6.84,4.72,0.45,0.31,1.68,1.16,0.07,0.05
8424,2012,현대코퍼레이션(주),011760,2011/12,462226.9014,12.92,7.27,3.36,1.89,15.0,8.44,0.17,0.1
8425,2012,고려제강(주),002240,2011/12,462000.0,21.24,13.29,0.78,0.49,11.96,7.48,1.35,0.84
8427,2012,(주)한샘,009240,2011/12,436554.3644,15.37,7.41,3.11,1.5,8.05,3.88,0.86,0.42
8428,2012,두산건설(주),011160,2011/12,436269.552785,0.0,0.0,1.07,0.4,0.0,0.0,0.49,0.18
8430,2012,쌍용씨앤이(주),003410,2011/12,423324.67212,0.0,0.0,0.84,0.32,8.86,3.41,0.71,0.27
8431,2012,(주)모토닉,009680,2011/12,417450.0,14.97,8.19,1.2,0.66,0.0,0.0,1.61,0.88
8433,2012,(주)후성,093370,2011/12,412668.531345,57.71,21.73,6.99,2.63,41.31,15.55,3.56,1.34
8434,2012,(주)코리아써키트,007810,2011/12,404661.528,47.02,15.68,1.14,0.38,94.05,31.36,0.62,0.21
8435,2012,서울도시가스(주),017390,2011/12,401000.0,6.41,4.97,0.45,0.35,3.8,2.95,0.16,0.13
8436,2012,부광약품(주),003000,2011/03,398241.63,18.52,11.29,2.97,1.81,15.22,9.28,2.84,1.73
8437,2012,한솔홀딩스(주),004150,2011/12,397855.1664,33.48,19.6,0.65,0.38,5.83,3.41,0.31,0.18
8438,2012,(주)태영건설,009410,2011/12,397280.0,33.15,19.77,0.85,0.51,3.81,2.27,0.38,0.22
8439,2012,(주)넥센,005720,2011/12,396356.5243,27.35,16.98,1.07,0.67,16.02,9.95,1.14,0.71
8440,2012,대한전선(주),001440,2011/12,393736.885325,0.0,0.0,3.79,1.18,6656.9,2067.06,0.49,0.15
8441,2012,SNT다이내믹스(주),003570,2011/12,386433.9241,14.38,7.75,1.28,0.69,11.21,6.04,1.27,0.69
